price,year,make,model,trim,miles,transmission,drivetrain,highway_mpg,city_mpg,doors,latitude,longitude,listing_date,car_age,price_per_mile,region_cluster_1,region_cluster_2,region_cluster_3,region_cluster_4,region_cluster_5,region_cluster_6,region_cluster_7,region_cluster_8,region_cluster_9,age_miles_ratio,mileage_bucket,region_cluster
21787.0,2021,12,75,59,87057.0,0,1,29.0,22.0,5.0,38.197824,-84.273761,1754448047,4,0.2502613230412258,0,0,1,0,0,0,0,0,0,17411.4,2,3
16990.0,2016,14,13,23,86249.0,0,3,35.0,29.0,5.0,38.825125,-121.312132,1754185825,9,0.196987791162796,0,0,0,0,0,0,0,1,0,8624.9,2,5
19387.0,2021,14,14,61,42482.0,0,1,33.0,26.0,5.0,38.197824,-84.273761,1754447681,4,0.4563579869121039,0,0,1,0,0,0,0,0,0,8496.4,1,3
27361.0,2021,6,31,71,81496.0,0,0,30.0,25.0,4.0,33.91096,-117.559891,1754620341,4,0.3357342691665849,0,0,0,0,0,0,0,1,0,16299.2,2,5
18990.0,2020,14,49,41,74255.0,0,1,41.0,30.0,4.0,35.18082,-90.205482,1754445324,5,0.2557403541849034,1,0,0,0,0,0,0,0,0,12375.833333333334,2,7
17001.0,2024,17,69,58,37223.0,1,1,40.0,30.0,4.0,38.776597,-77.184507,1754620341,1,0.4567337398920023,0,0,0,0,0,0,0,0,1,18611.5,1,6
18990.0,2016,14,13,23,51428.0,0,0,32.0,27.0,5.0,41.415114,-82.162291,1753933034,9,0.3692541028233647,0,0,1,0,0,0,0,0,0,5142.8,1,3
20990.0,2020,14,14,65,63752.0,0,1,33.0,26.0,5.0,38.825125,-121.312132,1753584587,5,0.3292445727192872,0,0,0,0,0,0,0,1,0,10625.333333333334,2,5
20990.0,2021,14,14,65,72119.0,0,1,33.0,26.0,5.0,34.00343,-83.784309,1754620341,4,0.2910467421899915,1,0,0,0,0,0,0,0,0,14423.8,2,9
31590.0,2022,21,7,52,36332.0,0,0,24.0,18.0,5.0,38.825125,-121.312132,1754534514,3,0.8694814488605086,0,0,0,0,0,0,0,1,0,9083.0,1,5
24987.0,2022,11,21,24,29126.0,0,0,32.0,24.0,5.0,38.197824,-84.273761,1754536188,3,0.8578932912174689,0,0,1,0,0,0,0,0,0,7281.5,1,3
14990.0,2018,14,49,61,90330.0,0,1,41.0,30.0,4.0,33.44014,-112.261967,1754186458,7,0.1659470829181888,0,0,0,0,0,0,0,0,0,11291.25,2,8
17000.0,2024,17,69,58,37990.0,1,1,40.0,30.0,4.0,35.201112,-80.783712,1754620340,1,0.4474861805738352,0,0,0,0,0,0,0,0,1,18995.0,1,9
16990.0,2016,14,13,23,76082.0,0,0,32.0,27.0,5.0,39.824942,-85.923198,1754186940,9,0.223311690018664,0,0,1,0,0,0,0,0,0,7608.2,2,3
20590.0,2019,14,13,65,61029.0,0,0,32.0,27.0,5.0,35.373771,-80.633215,1753322560,6,0.337380589555785,0,0,0,0,0,0,0,0,1,8718.42857142857,2,9
24995.0,2022,20,58,27,15100.0,1,1,121.0,145.0,5.0,41.207903,-96.023028,1750211217,3,1.655298013245033,0,0,0,0,1,0,0,0,0,3775.0,0,7
19590.0,2019,14,49,43,92317.0,0,1,40.0,29.0,4.0,32.848631,-97.33693,1754361018,6,0.212203602803384,0,0,0,0,1,0,0,0,0,13188.142857142857,2,4
21972.0,2022,21,44,49,15321.0,0,1,40.0,30.0,4.0,40.026471,-75.639433,1754102975,3,1.4341100450362247,0,0,0,0,0,1,0,0,0,3830.25,0,6
25189.0,2021,17,50,54,39576.0,1,0,28.0,21.0,5.0,42.980477,-88.046471,1754275133,4,0.6364715989488579,0,0,1,0,0,0,0,0,0,7915.2,1,3
4500.0,2012,14,15,77,189631.0,0,1,28.0,20.0,5.0,36.15231,-95.904878,1754101231,13,0.0237302972615236,0,0,0,0,1,0,0,0,0,13545.07142857143,3,7
15595.0,2021,17,46,57,60771.0,1,1,36.0,31.0,5.0,38.312728,-85.760232,1754620338,4,0.2566191110891708,0,0,1,0,0,0,0,0,0,12154.2,2,3
15629.0,2018,9,27,51,15866.0,0,1,41.0,31.0,4.0,38.312728,-85.760232,1754620338,7,0.9850623975797302,0,0,1,0,0,0,0,0,0,1983.25,0,3
14998.0,2018,17,65,54,77932.0,1,0,34.0,28.0,5.0,34.00514,-84.093472,1754095999,7,0.1924498280552276,1,0,0,0,0,0,0,0,0,9741.5,2,9
30995.0,2019,0,61,44,76412.0,0,0,23.0,18.0,5.0,40.430449,-74.517995,1742877646,6,0.4056300057582578,0,0,0,0,0,1,0,0,0,10916.0,2,6
6000.0,2009,9,68,34,207552.0,0,1,26.0,20.0,5.0,36.15231,-95.904878,1741770559,16,0.0289084181313598,0,0,0,0,1,0,0,0,0,12208.941176470587,3,7
2995.0,2011,3,24,28,173414.0,0,1,41.0,29.0,4.0,32.739544,-97.108813,1754534801,14,0.0172708085852353,0,0,0,0,1,0,0,0,0,11560.933333333332,3,4
15998.0,2025,17,84,47,1946.0,1,1,40.0,32.0,4.0,25.609511,-80.34842,1753503476,0,8.220966084275437,0,0,0,0,0,0,1,0,0,1946.0,0,0
15995.0,2021,21,79,47,69769.0,0,1,34.0,26.0,5.0,42.772464,-83.01009,1754101171,4,0.2292565466037925,0,0,1,0,0,0,0,0,0,13953.8,2,3
3500.0,2004,17,69,1,157927.0,0,1,28.0,23.0,4.0,36.15231,-95.904878,1748578314,21,0.0221621382030938,0,0,0,0,1,0,0,0,0,7178.5,3,7
16000.0,2015,3,77,30,235743.0,0,2,27.0,21.0,5.0,36.15231,-95.904878,1748837917,10,0.0678705200154405,0,0,0,0,1,0,0,0,0,21431.18181818182,3,7
28499.0,2015,7,72,55,113401.0,0,0,34.0,28.0,4.0,40.763148,-111.887595,1754620334,10,0.2513117168278939,0,0,0,0,0,0,0,0,0,10309.181818181818,3,8
34499.0,2023,20,70,27,66492.0,1,1,36.0,36.0,5.0,39.565016,-104.911601,1754620334,2,0.5188443722553089,0,0,0,0,0,0,0,0,0,22164.0,2,8
44675.0,2025,21,6,7,41516.0,0,0,26.0,19.0,5.0,38.94042,-94.602997,1754189837,0,1.076091145582426,0,0,0,0,1,0,0,0,0,41516.0,1,7
3500.0,2008,9,68,49,204638.0,0,1,26.0,20.0,5.0,36.15231,-95.904878,1751337125,17,0.0171033727851132,0,0,0,0,1,0,0,0,0,11368.777777777776,3,7
31065.0,2026,12,76,31,11.0,0,1,33.0,25.0,5.0,40.081755,-74.164627,1747652473,0,2824.090909090909,0,0,0,0,0,1,0,0,0,11.0,0,6
30265.0,2026,12,76,31,11.0,0,1,33.0,25.0,5.0,40.081755,-74.164627,1748253437,0,2751.3636363636365,0,0,0,0,0,1,0,0,0,11.0,0,6
15512.0,2019,17,66,47,61945.0,1,0,30.0,24.0,5.0,38.312728,-85.760232,1754620332,6,0.2504156913390911,0,0,1,0,0,0,0,0,0,8849.285714285714,2,3
27798.0,2023,12,76,13,17237.0,0,0,38.0,38.0,5.0,42.281973,-71.652039,1754620332,2,1.612693624180542,0,0,0,0,0,1,0,0,0,5745.666666666667,0,6
23499.0,2021,3,81,0,84904.0,0,0,27.0,20.0,5.0,39.030205,-84.616303,1754534444,4,0.2767714124187317,0,0,1,0,0,0,0,0,0,16980.8,2,3
38525.0,2025,12,75,47,11.0,0,0,28.0,23.0,5.0,40.081755,-74.164627,1754534234,0,3502.2727272727275,0,0,0,0,0,1,0,0,0,11.0,0,6
38525.0,2025,12,75,47,11.0,0,0,28.0,23.0,5.0,40.081755,-74.164627,1754534234,0,3502.2727272727275,0,0,0,0,0,1,0,0,0,11.0,0,6
47990.0,2023,3,16,3,19978.0,0,2,25.0,16.0,2.0,28.988836,-81.30184,1754361024,2,2.402142356592252,0,0,0,0,0,0,1,0,0,6659.333333333333,0,0
6000.0,2014,3,24,28,162972.0,0,1,42.0,30.0,4.0,36.15231,-95.904878,1744607107,11,0.0368161401958618,0,0,0,0,1,0,0,0,0,13581.0,3,7
35937.0,2025,20,17,49,41516.0,1,1,47.0,48.0,4.0,35.750612,-78.83656,1754540079,0,0.865618074959052,0,0,0,0,0,0,0,0,1,41516.0,1,9
56890.0,2023,15,26,8,10.0,0,1,100.0,114.0,5.0,29.777745,-95.543887,1741930856,2,5689.0,0,0,0,0,1,0,0,0,0,3.333333333333333,0,4
13998.0,2022,17,69,58,65347.0,1,1,40.0,30.0,4.0,27.936527,-82.264684,1754442926,3,0.214210292744885,0,0,0,0,0,0,1,0,0,16336.75,2,0
20900.0,2024,17,4,47,12727.0,1,1,39.0,28.0,4.0,29.556958,-98.344524,1754102203,1,1.6421780466724287,0,0,0,0,1,0,0,0,0,6363.5,0,4
30061.0,2025,17,4,57,10.0,1,1,39.0,27.0,4.0,25.609511,-80.34842,1754531678,0,3006.1,0,0,0,0,0,0,1,0,0,10.0,0,0
20900.0,2025,17,69,47,18029.0,1,1,40.0,30.0,4.0,29.556958,-98.344524,1751337843,0,1.1592434411226358,0,0,0,0,1,0,0,0,0,18029.0,0,4
20900.0,2025,17,69,58,9151.0,1,1,40.0,30.0,4.0,29.556958,-98.344524,1754446489,0,2.283903398535679,0,0,0,0,1,0,0,0,0,9151.0,0,4
27972.0,2025,17,65,47,10.0,1,1,37.0,30.0,5.0,25.609511,-80.34842,1754531672,0,2797.2,0,0,0,0,0,0,1,0,0,10.0,0,0
25990.0,2021,11,86,62,57628.0,0,0,29.0,30.0,5.0,42.387038,-87.999534,1744162645,4,0.4509960435899215,0,0,1,0,0,0,0,0,0,11525.6,1,3
43500.0,2023,3,77,29,75125.0,0,0,26.0,20.0,5.0,40.430449,-74.517995,1742877646,2,0.5790349417637272,0,0,0,0,0,1,0,0,0,25041.666666666668,2,6
25500.0,2025,9,47,51,11742.0,1,0,33.0,28.0,5.0,40.430449,-74.517995,1743051228,0,2.171691364333163,0,0,0,0,0,1,0,0,0,11742.0,0,6
16017.0,2019,21,44,51,56233.0,0,1,41.0,30.0,4.0,44.973187,-123.018138,1754620325,6,0.284832749453168,0,0,0,1,0,0,0,0,0,8033.285714285715,1,1
22225.0,2025,21,44,49,16174.0,0,1,40.0,30.0,4.0,29.783838,-95.67468,1754444950,0,1.374118956349697,0,0,0,0,1,0,0,0,0,16174.0,0,4
20300.0,2023,19,23,43,25275.0,1,0,34.0,28.0,5.0,32.841425,-97.307318,1754017693,2,0.8031651829871415,0,0,0,0,1,0,0,0,0,8425.0,1,4
20300.0,2021,19,23,61,21796.0,1,0,34.0,27.0,5.0,36.143636,-115.12227,1753584384,4,0.9313635529454946,0,0,0,0,0,0,0,1,0,4359.2,1,5
20300.0,2021,19,23,61,12125.0,1,0,34.0,27.0,5.0,35.629266,-106.019109,1753498213,4,1.6742268041237114,0,0,0,0,0,0,0,0,0,2425.0,0,8
27579.0,2023,11,85,61,22235.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620324,2,1.2403418034630087,0,1,0,0,0,0,0,0,0,7411.666666666667,1,2
27593.0,2023,11,85,61,21821.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620324,2,1.2645158333715227,0,1,0,0,0,0,0,0,0,7273.666666666667,1,2
27585.0,2023,11,85,61,22333.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620324,2,1.235167689069986,0,1,0,0,0,0,0,0,0,7444.333333333333,1,2
27589.0,2023,11,85,61,22222.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620324,2,1.2415174151741517,0,1,0,0,0,0,0,0,0,7407.333333333333,1,2
27580.0,2023,11,85,61,22417.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620324,2,1.230316277824865,0,1,0,0,0,0,0,0,0,7472.333333333333,1,2
14999.0,2014,2,88,40,99716.0,0,0,24.0,16.0,4.0,35.176705,-80.796985,1754363076,11,0.1504171848048457,0,0,0,0,0,0,0,0,1,8309.666666666666,2,9
22225.0,2025,21,44,49,16772.0,0,1,40.0,30.0,4.0,29.783838,-95.67468,1754361095,0,1.3251252086811351,0,0,0,0,1,0,0,0,0,16772.0,0,4
22225.0,2025,21,44,49,17035.0,0,1,40.0,30.0,4.0,29.783838,-95.67468,1754620324,0,1.3046668623422366,0,0,0,0,1,0,0,0,0,17035.0,0,4
22225.0,2025,21,44,49,17998.0,0,1,40.0,30.0,4.0,32.839461,-96.99136,1754102772,0,1.234859428825425,0,0,0,0,1,0,0,0,0,17998.0,0,4
22225.0,2025,21,44,49,17927.0,0,1,40.0,30.0,4.0,32.839461,-96.99136,1754361094,0,1.239750097618118,0,0,0,0,1,0,0,0,0,17927.0,0,4
22225.0,2025,21,44,49,15953.0,0,1,40.0,30.0,4.0,32.839461,-96.99136,1754361094,0,1.393154892496709,0,0,0,0,1,0,0,0,0,15953.0,0,4
22225.0,2025,21,44,49,16802.0,0,1,40.0,30.0,4.0,29.537537,-98.484654,1754361452,0,1.3227591953338889,0,0,0,0,1,0,0,0,0,16802.0,0,4
22225.0,2025,21,44,49,17800.0,0,1,40.0,30.0,4.0,32.839461,-96.99136,1754361384,0,1.2485955056179776,0,0,0,0,1,0,0,0,0,17800.0,0,4
28997.0,2025,20,17,49,11880.0,1,1,47.0,48.0,4.0,35.176705,-80.796985,1754102540,0,2.440824915824916,0,0,0,0,0,0,0,0,1,11880.0,0,9
27561.0,2023,11,85,61,22757.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620323,2,1.2110998813551874,0,1,0,0,0,0,0,0,0,7585.666666666667,1,2
27570.0,2023,11,85,61,22569.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620323,2,1.2215871327927688,0,1,0,0,0,0,0,0,0,7523.0,1,2
27561.0,2023,11,85,61,22545.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620323,2,1.2224883566200933,0,1,0,0,0,0,0,0,0,7515.0,1,2
27577.0,2023,11,85,61,22506.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620323,2,1.2253176930596286,0,1,0,0,0,0,0,0,0,7502.0,1,2
27576.0,2023,11,85,61,22549.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620323,2,1.222936715597144,0,1,0,0,0,0,0,0,0,7516.333333333333,1,2
18999.0,2020,3,20,29,65954.0,0,2,30.0,20.0,4.0,34.047369,-117.947949,1750215347,5,0.2880644085271553,0,0,0,0,0,0,0,1,0,10992.333333333334,2,5
22225.0,2025,21,44,49,15746.0,0,1,40.0,30.0,4.0,29.537537,-98.484654,1754361462,0,1.4114695795757652,0,0,0,0,1,0,0,0,0,15746.0,0,4
22225.0,2025,21,44,49,17076.0,0,1,40.0,30.0,4.0,29.537537,-98.484654,1754533934,0,1.3015343171702975,0,0,0,0,1,0,0,0,0,17076.0,0,4
22225.0,2025,21,44,49,17406.0,0,1,40.0,30.0,4.0,30.330842,-97.71443,1754102771,0,1.2768585545214295,0,0,0,0,1,0,0,0,0,17406.0,0,4
11498.0,2018,9,68,49,85587.0,0,1,25.0,18.0,5.0,29.714476,-95.500478,1754620323,7,0.134342832439506,0,0,0,0,1,0,0,0,0,10698.375,2,4
27552.0,2023,11,85,61,22952.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620322,2,1.2004182642035552,0,1,0,0,0,0,0,0,0,7650.666666666667,1,2
27555.0,2023,11,85,61,22996.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620322,2,1.1982518698904157,0,1,0,0,0,0,0,0,0,7665.333333333333,1,2
27556.0,2023,11,85,61,22640.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620322,2,1.217137809187279,0,1,0,0,0,0,0,0,0,7546.666666666667,1,2
27556.0,2023,11,85,61,22824.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620322,2,1.2073256221521205,0,1,0,0,0,0,0,0,0,7608.0,1,2
27550.0,2023,11,85,61,23130.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620322,2,1.1910938175529615,0,1,0,0,0,0,0,0,0,7710.0,1,2
7998.0,2018,21,44,47,75108.0,0,1,41.0,31.0,4.0,25.783878,-80.334801,1754356892,7,0.1064866592107365,0,0,0,0,0,0,1,0,0,9388.5,2,0
22225.0,2025,21,44,49,18548.0,0,1,40.0,30.0,4.0,30.330842,-97.71443,1754620322,0,1.1982423981022212,0,0,0,0,1,0,0,0,0,18548.0,0,4
22225.0,2025,21,44,49,17965.0,0,1,40.0,30.0,4.0,30.330842,-97.71443,1754361469,0,1.237127748399666,0,0,0,0,1,0,0,0,0,17965.0,0,4
264857.0,2024,13,82,47,6778.0,0,0,19.0,14.0,5.0,41.323808,-81.627286,1754361166,1,39.07598111537327,0,0,1,0,0,0,0,0,0,3389.0,0,3
27549.0,2023,11,85,61,23160.0,0,0,29.0,30.0,5.0,21.32774,-157.902132,1754620321,2,1.1895077720207254,0,1,0,0,0,0,0,0,0,7720.0,1,2
40600.0,2022,3,78,28,48872.0,0,2,28.0,21.0,5.0,28.092796,-80.6114,1754620320,3,0.830741528891799,0,0,0,0,0,0,1,0,0,12218.0,1,0
19665.0,2023,17,4,58,30932.0,1,1,39.0,28.0,4.0,21.32774,-157.902132,1754017428,2,0.6357493857493858,0,1,0,0,0,0,0,0,0,10310.666666666666,1,2
31981.0,2021,6,31,33,107136.0,0,0,27.0,24.0,4.0,39.952366,-83.104071,1754363000,4,0.2985084378733572,0,0,1,0,0,0,0,0,0,21427.2,3,3
16069.0,2020,1,28,18,87523.0,0,1,33.0,27.0,5.0,39.861014,-82.830149,1754620319,5,0.1835974543834192,0,0,1,0,0,0,0,0,0,14587.166666666666,2,3
37995.0,2023,6,31,71,50321.0,0,0,27.0,24.0,4.0,34.021234,-81.078829,1754620317,2,0.755052562548439,0,0,0,0,0,0,0,0,1,16773.666666666668,1,9
20000.0,2021,6,30,72,76932.0,0,0,27.0,20.0,5.0,27.896242,-82.72329,1751077732,4,0.2599698434981542,0,0,0,0,0,0,1,0,0,15386.4,2,0
20995.0,2020,17,4,57,60233.0,1,1,37.0,27.0,4.0,30.110756,-94.141061,1754620315,5,0.3485630800391812,0,0,0,0,1,0,0,0,0,10038.833333333334,2,4
23841.0,2018,3,78,29,103619.0,0,2,28.0,21.0,5.0,28.062316,-82.737927,1754446419,7,0.230083285883863,0,0,0,0,0,0,1,0,0,12952.375,3,0
23444.0,2019,6,31,72,109112.0,0,0,28.0,24.0,4.0,28.062316,-82.737927,1754620312,6,0.2148617933866119,0,0,0,0,0,0,1,0,0,15587.42857142857,3,0
28235.0,2021,6,51,17,27860.0,0,2,33.0,22.0,2.0,26.985653,-82.102255,1753930092,4,1.0134601579325198,0,0,0,0,0,0,1,0,0,5572.0,1,0
18289.0,2021,8,2,31,61612.0,1,1,38.0,30.0,4.0,28.617224,-81.387927,1754360821,4,0.2968415243783678,0,0,0,0,0,0,1,0,0,12322.4,2,0
16678.0,2023,3,10,29,37846.0,0,1,110.0,131.0,5.0,38.017784,-121.278641,1754444774,2,0.4406806531733869,0,0,0,0,0,0,0,1,0,12615.333333333334,1,5
18288.0,2019,8,2,31,45885.0,1,1,38.0,30.0,4.0,30.298428,-81.729728,1754620310,6,0.3985616214449166,0,0,0,0,0,0,1,0,0,6555.0,1,0
20898.0,2021,18,62,55,80461.0,0,0,23.0,16.0,4.0,28.448971,-81.348621,1754356881,4,0.2597283155814618,0,0,0,0,0,0,1,0,0,16092.2,2,0
19644.0,2023,17,65,47,43402.0,1,1,37.0,30.0,5.0,36.074193,-80.259182,1754017223,2,0.4526058706972028,0,0,0,0,0,0,0,0,1,14467.333333333334,1,9
29453.0,2023,3,16,0,43100.0,0,2,31.0,22.0,2.0,28.553669,-81.429358,1754620305,2,0.6833642691415314,0,0,0,0,0,0,1,0,0,14366.666666666666,1,0
16220.0,2020,21,79,47,64789.0,0,1,34.0,26.0,5.0,33.89839,-84.301326,1754103500,5,0.2503511398539875,1,0,0,0,0,0,0,0,0,10798.166666666666,2,9
23974.0,2017,3,16,0,20582.0,0,2,31.0,22.0,2.0,39.298083,-84.30582,1754620304,8,1.1648041978427752,0,0,1,0,0,0,0,0,0,2286.8888888888887,1,3
19649.0,2023,17,65,47,32731.0,1,1,37.0,30.0,5.0,35.201112,-80.783712,1754620304,2,0.6003177415905411,0,0,0,0,0,0,0,0,1,10910.333333333334,1,9
21777.0,2022,21,79,47,31195.0,0,1,30.0,22.0,5.0,35.176705,-80.796985,1752028633,3,0.6980926430517711,0,0,0,0,0,0,0,0,1,7798.75,1,9
21747.0,2024,21,44,61,870.0,0,1,41.0,31.0,4.0,35.176705,-80.796985,1754620302,1,24.99655172413793,0,0,0,0,0,0,0,0,1,435.0,0,9
